index,uuid,driver_version,name,gpu_serial,display_active,display_mode
0,GPU-43db14ef-15e7-0c43-1a35-c81191c2a009,546.17,NVIDIA GeForce RTX 4070,[N/A],Enabled,Enabled

pid,process_name,gpu_uuid,gpu_name,used_memory
index,utilization_gpu,memory_total,memory_used,memory_free,timestamp
0,0,12282,10452,1573,2024/03/11 20:03:30.533
0,15,12282,10452,1573,2024/03/11 20:04:00.585
0,94,12282,10452,1573,2024/03/11 20:04:30.629
0,45,12282,10452,1573,2024/03/11 20:05:00.684
0,0,12282,10452,1573,2024/03/11 20:05:30.733
0,0,12282,10452,1573,2024/03/11 20:06:00.778
0,0,12282,10452,1573,2024/03/11 20:06:30.826
0,0,12282,10452,1573,2024/03/11 20:07:00.887
0,0,12282,10452,1573,2024/03/11 20:07:30.927
0,0,12282,10452,1573,2024/03/11 20:08:00.985
0,0,12282,10452,1573,2024/03/11 20:08:31.035
0,10,12282,10452,1573,2024/03/11 20:09:01.088
0,14,12282,10452,1573,2024/03/11 20:09:31.139
0,0,12282,10452,1573,2024/03/11 20:10:01.188
0,6,12282,10452,1573,2024/03/11 20:10:31.271
0,0,12282,10452,1573,2024/03/11 20:11:01.326
0,7,12282,10452,1573,2024/03/11 20:11:31.377
0,45,12282,10452,1573,2024/03/11 20:12:01.420
0,85,12282,10452,1573,2024/03/11 20:12:31.467
0,0,12282,10452,1573,2024/03/11 20:13:01.524
0,0,12282,10452,1573,2024/03/11 20:13:31.572
0,22,12282,10452,1573,2024/03/11 20:14:01.616
0,9,12282,10452,1573,2024/03/11 20:14:31.667
0,1,12282,10452,1573,2024/03/11 20:15:01.714
0,0,12282,10452,1573,2024/03/11 20:15:31.754
0,78,12282,10452,1573,2024/03/11 20:16:01.798
0,0,12282,10452,1573,2024/03/11 20:16:31.846
0,1,12282,10452,1573,2024/03/11 20:17:01.905
0,0,12282,10452,1573,2024/03/11 20:17:31.955
0,0,12282,10452,1573,2024/03/11 20:18:01.996
0,0,12282,10452,1573,2024/03/11 20:18:32.051
0,2,12282,10452,1573,2024/03/11 20:19:02.103
0,0,12282,10456,1569,2024/03/11 20:19:32.157
0,9,12282,10456,1569,2024/03/11 20:20:02.212
0,0,12282,10456,1569,2024/03/11 20:20:32.261
0,0,12282,10456,1569,2024/03/11 20:21:02.307
0,0,12282,10456,1569,2024/03/11 20:21:32.358
0,0,12282,10456,1569,2024/03/11 20:22:02.411
0,2,12282,10456,1569,2024/03/11 20:22:32.463
0,71,12282,10456,1569,2024/03/11 20:23:02.511
0,0,12282,10456,1569,2024/03/11 20:23:32.567
0,0,12282,10456,1569,2024/03/11 20:24:02.606
0,0,12282,10456,1569,2024/03/11 20:24:32.654
0,0,12282,10456,1569,2024/03/11 20:25:02.710
0,0,12282,10456,1569,2024/03/11 20:25:32.759
0,1,12282,10456,1569,2024/03/11 20:26:02.812
0,0,12282,10456,1569,2024/03/11 20:26:32.862
0,1,12282,10456,1569,2024/03/11 20:27:02.900
0,83,12282,10456,1569,2024/03/11 20:27:32.941
0,0,12282,10456,1569,2024/03/11 20:28:02.992
0,0,12282,10456,1569,2024/03/11 20:28:33.047
0,0,12282,10456,1569,2024/03/11 20:29:03.085
0,0,12282,10456,1569,2024/03/11 20:29:33.131
0,0,12282,10456,1569,2024/03/11 20:30:03.176
0,0,12282,10456,1569,2024/03/11 20:30:33.222
0,69,12282,10456,1569,2024/03/11 20:31:03.305
0,9,12282,10456,1569,2024/03/11 20:31:33.357
0,0,12282,10456,1569,2024/03/11 20:32:03.406
0,0,12282,10456,1569,2024/03/11 20:32:33.448
0,0,12282,10456,1569,2024/03/11 20:33:03.490
0,1,12282,10456,1569,2024/03/11 20:33:33.536
0,0,12282,10456,1569,2024/03/11 20:34:03.587
0,7,12282,10456,1569,2024/03/11 20:34:33.638
0,1,12282,10456,1569,2024/03/11 20:35:03.692
0,0,12282,10456,1569,2024/03/11 20:35:33.739
0,0,12282,10456,1569,2024/03/11 20:36:03.782
0,80,12282,10456,1569,2024/03/11 20:36:33.839
0,64,12282,10456,1569,2024/03/11 20:37:03.907
0,0,12282,10456,1569,2024/03/11 20:37:33.947
0,2,12282,10456,1569,2024/03/11 20:38:03.995
0,0,12282,10456,1569,2024/03/11 20:38:34.043
0,4,12282,10456,1569,2024/03/11 20:39:04.091
0,0,12282,10456,1569,2024/03/11 20:39:34.146
0,0,12282,10456,1569,2024/03/11 20:40:04.195
0,45,12282,10456,1569,2024/03/11 20:40:34.242
0,0,12282,10456,1569,2024/03/11 20:41:04.309
0,0,12282,10456,1569,2024/03/11 20:41:34.356
0,9,12282,10456,1569,2024/03/11 20:42:04.397
0,1,12282,10456,1569,2024/03/11 20:42:34.448
0,0,12282,10456,1569,2024/03/11 20:43:04.487
0,0,12282,10456,1569,2024/03/11 20:43:34.532
0,0,12282,10456,1569,2024/03/11 20:44:04.574
0,0,12282,10456,1569,2024/03/11 20:44:34.626
0,0,12282,10456,1569,2024/03/11 20:45:04.679
0,0,12282,10456,1569,2024/03/11 20:45:34.720
0,0,12282,10456,1569,2024/03/11 20:46:04.765
0,0,12282,10456,1569,2024/03/11 20:46:34.820
0,0,12282,10456,1569,2024/03/11 20:47:04.866
0,7,12282,10456,1569,2024/03/11 20:47:34.907
0,6,12282,10456,1569,2024/03/11 20:48:04.948
0,0,12282,10456,1569,2024/03/11 20:48:34.998
0,0,12282,10456,1569,2024/03/11 20:49:05.043
0,0,12282,10456,1569,2024/03/11 20:49:35.094
0,0,12282,10456,1569,2024/03/11 20:50:05.143
0,0,12282,10456,1569,2024/03/11 20:50:35.195
0,1,12282,10456,1569,2024/03/11 20:51:05.246
0,4,12282,10456,1569,2024/03/11 20:51:35.289
0,10,12282,10456,1569,2024/03/11 20:52:05.335
0,0,12282,10456,1569,2024/03/11 20:52:35.375
0,0,12282,10456,1569,2024/03/11 20:53:05.429
0,0,12282,10456,1569,2024/03/11 20:53:35.514
0,0,12282,10460,1565,2024/03/11 20:54:05.560
0,0,12282,10460,1565,2024/03/11 20:54:35.607
0,0,12282,10460,1565,2024/03/11 20:55:05.657
0,0,12282,10460,1565,2024/03/11 20:55:35.710
0,90,12282,10460,1565,2024/03/11 20:56:05.765
0,26,12282,10460,1565,2024/03/11 20:56:35.809
0,8,12282,10460,1565,2024/03/11 20:57:05.855
0,0,12282,10460,1565,2024/03/11 20:57:35.900
0,32,12282,10460,1565,2024/03/11 20:58:05.947
0,0,12282,10460,1565,2024/03/11 20:58:36.001
0,82,12282,10460,1565,2024/03/11 20:59:06.041
0,23,12282,10460,1565,2024/03/11 20:59:36.086
0,13,12282,10460,1565,2024/03/11 21:00:06.130
0,92,12282,10460,1565,2024/03/11 21:00:36.177
0,1,12282,10460,1565,2024/03/11 21:01:06.228
0,0,12282,10460,1565,2024/03/11 21:01:36.279
0,6,12282,10460,1565,2024/03/11 21:02:06.327
0,0,12282,10460,1565,2024/03/11 21:02:36.377
0,0,12282,10460,1565,2024/03/11 21:03:06.430
0,0,12282,10460,1565,2024/03/11 21:03:36.485
0,83,12282,10460,1565,2024/03/11 21:04:06.579
0,0,12282,10460,1565,2024/03/11 21:04:36.662
0,0,12282,10460,1565,2024/03/11 21:05:06.720
0,97,12282,10460,1565,2024/03/11 21:05:36.772
0,0,12282,10460,1565,2024/03/11 21:06:06.814
0,48,12282,10460,1565,2024/03/11 21:06:36.856
0,1,12282,10864,1161,2024/03/11 21:07:06.904
0,78,12282,10864,1161,2024/03/11 21:07:36.947
0,14,12282,10864,1161,2024/03/11 21:08:06.991
0,33,12282,10864,1161,2024/03/11 21:08:37.041
0,86,12282,10864,1161,2024/03/11 21:09:07.090
0,2,12282,10864,1161,2024/03/11 21:09:37.147
0,25,12282,10864,1161,2024/03/11 21:10:07.192
0,7,12282,10864,1161,2024/03/11 21:10:37.246
0,3,12282,10864,1161,2024/03/11 21:11:07.301
0,2,12282,10864,1161,2024/03/11 21:11:37.344
0,1,12282,10864,1161,2024/03/11 21:12:07.385
0,8,12282,10864,1161,2024/03/11 21:12:37.439
0,6,12282,10460,1565,2024/03/11 21:13:07.494
0,13,12282,10460,1565,2024/03/11 21:13:37.544
0,0,12282,10460,1565,2024/03/11 21:14:07.593
0,89,12282,10460,1565,2024/03/11 21:14:37.632
0,0,12282,10460,1565,2024/03/11 21:15:07.676
0,63,12282,10460,1565,2024/03/11 21:15:37.719
0,3,12282,10460,1565,2024/03/11 21:16:07.769
0,18,12282,10460,1565,2024/03/11 21:16:37.824
0,0,12282,10460,1565,2024/03/11 21:17:07.865
0,9,12282,10460,1565,2024/03/11 21:17:37.913
0,0,12282,10460,1565,2024/03/11 21:18:07.958
0,86,12282,10460,1565,2024/03/11 21:18:38.009
0,5,12282,10460,1565,2024/03/11 21:19:08.051
0,0,12282,10460,1565,2024/03/11 21:19:38.100
0,0,12282,10460,1565,2024/03/11 21:20:08.148
0,46,12282,10460,1565,2024/03/11 21:20:38.200
0,34,12282,10460,1565,2024/03/11 21:21:08.314
0,22,12282,10460,1565,2024/03/11 21:21:38.363
0,0,12282,10460,1565,2024/03/11 21:22:08.414
0,0,12282,10460,1565,2024/03/11 21:22:38.465
0,70,12282,10460,1565,2024/03/11 21:23:08.543
0,0,12282,10460,1565,2024/03/11 21:23:38.594
0,0,12282,10460,1565,2024/03/11 21:24:08.646
0,2,12282,10460,1565,2024/03/11 21:24:38.688
0,95,12282,10460,1565,2024/03/11 21:25:08.740
0,4,12282,10460,1565,2024/03/11 21:25:38.792
0,1,12282,10460,1565,2024/03/11 21:26:08.842
0,0,12282,10460,1565,2024/03/11 21:26:38.900
0,0,12282,10460,1565,2024/03/11 21:27:08.942
0,5,12282,10460,1565,2024/03/11 21:27:38.996
0,0,12282,10460,1565,2024/03/11 21:28:09.036
0,13,12282,10464,1561,2024/03/11 21:28:39.084
0,0,12282,10464,1561,2024/03/11 21:29:09.129
0,0,12282,10464,1561,2024/03/11 21:29:39.170
0,1,12282,10464,1561,2024/03/11 21:30:09.214
0,0,12282,10464,1561,2024/03/11 21:30:39.254
0,1,12282,10464,1561,2024/03/11 21:31:09.304
0,0,12282,10464,1561,2024/03/11 21:31:39.347
0,0,12282,10464,1561,2024/03/11 21:32:09.400
0,86,12282,10464,1561,2024/03/11 21:32:39.448
0,97,12282,10464,1561,2024/03/11 21:33:09.518
0,40,12282,10464,1561,2024/03/11 21:33:39.560
0,8,12282,10464,1561,2024/03/11 21:34:09.613
0,0,12282,10464,1561,2024/03/11 21:34:39.667
0,0,12282,10464,1561,2024/03/11 21:35:09.716
0,0,12282,10464,1561,2024/03/11 21:35:39.765
0,7,12282,10464,1561,2024/03/11 21:36:09.820
0,0,12282,10464,1561,2024/03/11 21:36:39.865
0,7,12282,10464,1561,2024/03/11 21:37:09.919
0,0,12282,10464,1561,2024/03/11 21:37:39.962
0,4,12282,10464,1561,2024/03/11 21:38:10.014
0,0,12282,10464,1561,2024/03/11 21:38:40.064
0,1,12282,10464,1561,2024/03/11 21:39:10.105
0,55,12282,10464,1561,2024/03/11 21:39:40.146
0,0,12282,10464,1561,2024/03/11 21:40:10.189
0,0,12282,10464,1561,2024/03/11 21:40:40.240
0,90,12282,10464,1561,2024/03/11 21:41:10.288
0,3,12282,10464,1561,2024/03/11 21:41:40.338
0,0,12282,10464,1561,2024/03/11 21:42:10.381
0,0,12282,10464,1561,2024/03/11 21:42:40.435
0,6,12282,10464,1561,2024/03/11 21:43:10.477
0,15,12282,10464,1561,2024/03/11 21:43:40.527
0,6,12282,10464,1561,2024/03/11 21:44:10.572
0,0,12282,10464,1561,2024/03/11 21:44:40.623
0,0,12282,10464,1561,2024/03/11 21:45:10.675
0,24,12282,10464,1561,2024/03/11 21:45:40.727
0,0,12282,10464,1561,2024/03/11 21:46:10.772
0,0,12282,10464,1561,2024/03/11 21:46:40.825
0,75,12282,10464,1561,2024/03/11 21:47:10.876
0,0,12282,10464,1561,2024/03/11 21:47:40.931
0,0,12282,10464,1561,2024/03/11 21:48:10.984
0,93,12282,10464,1561,2024/03/11 21:48:41.067
0,0,12282,10464,1561,2024/03/11 21:49:11.110
0,2,12282,10464,1561,2024/03/11 21:49:41.164
0,0,12282,10464,1561,2024/03/11 21:50:11.216
0,0,12282,10464,1561,2024/03/11 21:50:41.260
0,37,12282,10464,1561,2024/03/11 21:51:11.311
0,1,12282,10464,1561,2024/03/11 21:51:41.365
0,2,12282,10464,1561,2024/03/11 21:52:11.416
0,43,12282,10464,1561,2024/03/11 21:52:41.460
0,0,12282,10464,1561,2024/03/11 21:53:11.513
0,0,12282,10464,1561,2024/03/11 21:53:41.553
0,8,12282,10464,1561,2024/03/11 21:54:11.600
0,43,12282,10464,1561,2024/03/11 21:54:41.658
0,0,12282,10464,1561,2024/03/11 21:55:11.707
0,0,12282,10464,1561,2024/03/11 21:55:41.755
0,0,12282,10464,1561,2024/03/11 21:56:11.807
0,0,12282,10464,1561,2024/03/11 21:56:41.859
0,7,12282,10464,1561,2024/03/11 21:57:11.912
0,0,12282,10464,1561,2024/03/11 21:57:41.960
0,6,12282,10464,1561,2024/03/11 21:58:12.008
0,14,12282,10464,1561,2024/03/11 21:58:42.048
0,29,12282,10464,1561,2024/03/11 21:59:12.087
0,0,12282,10464,1561,2024/03/11 21:59:42.138
0,9,12282,10464,1561,2024/03/11 22:00:12.192
0,1,12282,10464,1561,2024/03/11 22:00:42.244
0,4,12282,10464,1561,2024/03/11 22:01:12.297
0,0,12282,10464,1561,2024/03/11 22:01:42.351
0,5,12282,10464,1561,2024/03/11 22:02:12.397
0,98,12282,10464,1561,2024/03/11 22:02:42.445
0,0,12282,10468,1557,2024/03/11 22:03:12.495
0,0,12282,10468,1557,2024/03/11 22:03:42.538
0,72,12282,10468,1557,2024/03/11 22:04:12.582
0,0,12282,10468,1557,2024/03/11 22:04:42.636
0,0,12282,10468,1557,2024/03/11 22:05:12.685
0,0,12282,10468,1557,2024/03/11 22:05:42.734
0,0,12282,10468,1557,2024/03/11 22:06:12.781
0,5,12282,10468,1557,2024/03/11 22:06:42.824
0,0,12282,10468,1557,2024/03/11 22:07:12.877
0,0,12282,10468,1557,2024/03/11 22:07:42.923
0,17,12282,10468,1557,2024/03/11 22:08:12.969
0,0,12282,10468,1557,2024/03/11 22:08:43.019
0,0,12282,10468,1557,2024/03/11 22:09:13.058
0,5,12282,10468,1557,2024/03/11 22:09:43.098
0,5,12282,10468,1557,2024/03/11 22:10:13.147
0,1,12282,10468,1557,2024/03/11 22:10:43.198
0,0,12282,10468,1557,2024/03/11 22:11:13.242
0,0,12282,10468,1557,2024/03/11 22:11:43.287
0,0,12282,10468,1557,2024/03/11 22:12:13.336
0,8,12282,10468,1557,2024/03/11 22:12:43.389
0,0,12282,10468,1557,2024/03/11 22:13:13.433
0,7,12282,10468,1557,2024/03/11 22:13:43.474
0,7,12282,10468,1557,2024/03/11 22:14:13.521
0,10,12282,10468,1557,2024/03/11 22:14:43.570
0,0,12282,10468,1557,2024/03/11 22:15:13.615
0,0,12282,10468,1557,2024/03/11 22:15:43.665
0,89,12282,10468,1557,2024/03/11 22:16:13.720
0,0,12282,10468,1557,2024/03/11 22:16:43.769
0,93,12282,10468,1557,2024/03/11 22:17:13.820
0,6,12282,10468,1557,2024/03/11 22:17:43.863
0,0,12282,10468,1557,2024/03/11 22:18:13.914
0,40,12282,10468,1557,2024/03/11 22:18:43.952
0,0,12282,10468,1557,2024/03/11 22:19:14.000
0,0,12282,10468,1557,2024/03/11 22:19:44.046
0,1,12282,10468,1557,2024/03/11 22:20:14.094
0,13,12282,10468,1557,2024/03/11 22:20:44.134
0,0,12282,10468,1557,2024/03/11 22:21:14.180
0,1,12282,10468,1557,2024/03/11 22:21:44.233
0,68,12282,10468,1557,2024/03/11 22:22:14.281
0,1,12282,10468,1557,2024/03/11 22:22:44.331
0,4,12282,10468,1557,2024/03/11 22:23:14.384
0,7,12282,10468,1557,2024/03/11 22:23:44.437
0,1,12282,10468,1557,2024/03/11 22:24:14.492
0,0,12282,10468,1557,2024/03/11 22:24:44.536
0,4,12282,10468,1557,2024/03/11 22:25:14.594
0,0,12282,10468,1557,2024/03/11 22:25:44.643
0,0,12282,10468,1557,2024/03/11 22:26:14.692
0,98,12282,10468,1557,2024/03/11 22:26:44.745
0,2,12282,10468,1557,2024/03/11 22:27:14.784
0,9,12282,10468,1557,2024/03/11 22:27:44.829
0,43,12282,10468,1557,2024/03/11 22:28:14.884
0,22,12282,10468,1557,2024/03/11 22:28:44.930
0,1,12282,10468,1557,2024/03/11 22:29:14.979
0,0,12282,10468,1557,2024/03/11 22:29:45.020
0,24,12282,10468,1557,2024/03/11 22:30:15.076
0,93,12282,10468,1557,2024/03/11 22:30:45.126
0,79,12282,10468,1557,2024/03/11 22:31:15.174
0,0,12282,10468,1557,2024/03/11 22:31:45.263
0,0,12282,10468,1557,2024/03/11 22:32:15.309
0,1,12282,10468,1557,2024/03/11 22:32:45.359
0,0,12282,10468,1557,2024/03/11 22:33:15.401
0,0,12282,10468,1557,2024/03/11 22:33:45.442
0,86,12282,10468,1557,2024/03/11 22:34:15.488
0,0,12282,10468,1557,2024/03/11 22:34:45.541
0,5,12282,10468,1557,2024/03/11 22:35:15.594
0,38,12282,10468,1557,2024/03/11 22:35:45.648
0,24,12282,10468,1557,2024/03/11 22:36:15.703
0,13,12282,10468,1557,2024/03/11 22:36:45.746
0,0,12282,10468,1557,2024/03/11 22:37:15.792
0,0,12282,10472,1553,2024/03/11 22:37:45.839
0,49,12282,10472,1553,2024/03/11 22:38:15.892
0,0,12282,10472,1553,2024/03/11 22:38:45.934
0,0,12282,10472,1553,2024/03/11 22:39:15.976
0,16,12282,10472,1553,2024/03/11 22:39:46.021
0,0,12282,10472,1553,2024/03/11 22:40:16.082
0,88,12282,10472,1553,2024/03/11 22:40:46.130
0,14,12282,10472,1553,2024/03/11 22:41:16.175
0,3,12282,10472,1553,2024/03/11 22:41:46.222
0,0,12282,10472,1553,2024/03/11 22:42:16.269
0,0,12282,10472,1553,2024/03/11 22:42:46.316
0,0,12282,10472,1553,2024/03/11 22:43:16.372
0,5,12282,10472,1553,2024/03/11 22:43:46.415
0,0,12282,10472,1553,2024/03/11 22:44:16.455
0,1,12282,10472,1553,2024/03/11 22:44:46.513
0,90,12282,10472,1553,2024/03/11 22:45:16.568
0,0,12282,10472,1553,2024/03/11 22:45:46.613
0,8,12282,10472,1553,2024/03/11 22:46:16.659
0,15,12282,10472,1553,2024/03/11 22:46:46.707
0,0,12282,10472,1553,2024/03/11 22:47:16.761
0,0,12282,10472,1553,2024/03/11 22:47:46.809
0,0,12282,10472,1553,2024/03/11 22:48:16.864
0,0,12282,10472,1553,2024/03/11 22:48:46.916
0,1,12282,10472,1553,2024/03/11 22:49:16.963
0,0,12282,10472,1553,2024/03/11 22:49:47.012
0,0,12282,10472,1553,2024/03/11 22:50:17.068
0,0,12282,10472,1553,2024/03/11 22:50:47.108
0,72,12282,10472,1553,2024/03/11 22:51:17.163
0,1,12282,10472,1553,2024/03/11 22:51:47.210
0,12,12282,10472,1553,2024/03/11 22:52:17.250
0,0,12282,10472,1553,2024/03/11 22:52:47.299
0,2,12282,10472,1553,2024/03/11 22:53:17.349
0,0,12282,10472,1553,2024/03/11 22:53:47.396
0,58,12282,10472,1553,2024/03/11 22:54:17.435
0,0,12282,10472,1553,2024/03/11 22:54:47.488
0,8,12282,10472,1553,2024/03/11 22:55:17.531
0,0,12282,10472,1553,2024/03/11 22:55:47.576
0,12,12282,10472,1553,2024/03/11 22:56:17.616
0,0,12282,10472,1553,2024/03/11 22:56:47.664
0,85,12282,10472,1553,2024/03/11 22:57:17.709
0,3,12282,10472,1553,2024/03/11 22:57:47.752
0,0,12282,10472,1553,2024/03/11 22:58:17.795
0,0,12282,10472,1553,2024/03/11 22:58:47.840
0,0,12282,10472,1553,2024/03/11 22:59:17.886
0,0,12282,10472,1553,2024/03/11 22:59:47.942
0,1,12282,10472,1553,2024/03/11 23:00:17.990
0,13,12282,10472,1553,2024/03/11 23:00:48.039
0,65,12282,10472,1553,2024/03/11 23:01:18.083
0,3,12282,10472,1553,2024/03/11 23:01:48.138
0,0,12282,10472,1553,2024/03/11 23:02:18.194
0,9,12282,10472,1553,2024/03/11 23:02:48.242
0,0,12282,10472,1553,2024/03/11 23:03:18.285
0,17,12282,10472,1553,2024/03/11 23:03:48.338
0,30,12282,10472,1553,2024/03/11 23:04:18.386
0,0,12282,10472,1553,2024/03/11 23:04:48.445
0,69,12282,10472,1553,2024/03/11 23:05:18.491
0,0,12282,10472,1553,2024/03/11 23:05:48.542
0,4,12282,10472,1553,2024/03/11 23:06:18.585
0,0,12282,10472,1553,2024/03/11 23:06:48.636
0,5,12282,10472,1553,2024/03/11 23:07:18.676
0,13,12282,10472,1553,2024/03/11 23:07:48.717
0,0,12282,10472,1553,2024/03/11 23:08:18.765
0,0,12282,10472,1553,2024/03/11 23:08:48.804
0,1,12282,10472,1553,2024/03/11 23:09:18.855
0,0,12282,10472,1553,2024/03/11 23:09:48.911
0,0,12282,10472,1553,2024/03/11 23:10:18.961
0,0,12282,10472,1553,2024/03/11 23:10:49.005
0,0,12282,10472,1553,2024/03/11 23:11:19.057
0,5,12282,10472,1553,2024/03/11 23:11:49.110
0,1,12282,10476,1549,2024/03/11 23:12:19.156
0,13,12282,10476,1549,2024/03/11 23:12:49.205
0,0,12282,10476,1549,2024/03/11 23:13:19.254
0,19,12282,10476,1549,2024/03/11 23:13:49.295
0,1,12282,10476,1549,2024/03/11 23:14:19.338
0,0,12282,10476,1549,2024/03/11 23:14:49.389
0,0,12282,10476,1549,2024/03/11 23:15:19.429
0,0,12282,10476,1549,2024/03/11 23:15:49.478
0,80,12282,10476,1549,2024/03/11 23:16:19.536
0,0,12282,10476,1549,2024/03/11 23:16:49.590
0,10,12282,10476,1549,2024/03/11 23:17:19.642
0,0,12282,10476,1549,2024/03/11 23:17:49.695
0,0,12282,10476,1549,2024/03/11 23:18:19.740
0,4,12282,10476,1549,2024/03/11 23:18:49.791
0,86,12282,10476,1549,2024/03/11 23:19:19.842
0,0,12282,10476,1549,2024/03/11 23:19:49.897
0,17,12282,10476,1549,2024/03/11 23:20:19.947
0,0,12282,10476,1549,2024/03/11 23:20:49.991
0,0,12282,10476,1549,2024/03/11 23:21:20.043
0,85,12282,10476,1549,2024/03/11 23:21:50.098
0,14,12282,10476,1549,2024/03/11 23:22:20.147
0,7,12282,10476,1549,2024/03/11 23:22:50.198
0,0,12282,10476,1549,2024/03/11 23:23:20.239
0,0,12282,10476,1549,2024/03/11 23:23:50.279
0,4,12282,10476,1549,2024/03/11 23:24:20.327
0,9,12282,10476,1549,2024/03/11 23:24:50.376
0,1,12282,10476,1549,2024/03/11 23:25:20.422
0,1,12282,10476,1549,2024/03/11 23:25:50.469
0,1,12282,10476,1549,2024/03/11 23:26:20.514
0,7,12282,10476,1549,2024/03/11 23:26:50.559
0,0,12282,10476,1549,2024/03/11 23:27:20.613
0,84,12282,10476,1549,2024/03/11 23:27:50.665
0,42,12282,10476,1549,2024/03/11 23:28:20.750
0,2,12282,10476,1549,2024/03/11 23:28:50.792
0,0,12282,10476,1549,2024/03/11 23:29:20.836
0,0,12282,10476,1549,2024/03/11 23:29:50.876
0,0,12282,10476,1549,2024/03/11 23:30:20.928
0,1,12282,10476,1549,2024/03/11 23:30:50.970
0,0,12282,10476,1549,2024/03/11 23:31:21.016
0,12,12282,10476,1549,2024/03/11 23:31:51.069
0,4,12282,10476,1549,2024/03/11 23:32:21.117
0,0,12282,10476,1549,2024/03/11 23:32:51.158
0,0,12282,10476,1549,2024/03/11 23:33:21.208
0,0,12282,10476,1549,2024/03/11 23:33:51.255
0,0,12282,10476,1549,2024/03/11 23:34:21.301
0,88,12282,10476,1549,2024/03/11 23:34:51.348
0,0,12282,10476,1549,2024/03/11 23:35:21.392
0,0,12282,10476,1549,2024/03/11 23:35:51.442
0,0,12282,10476,1549,2024/03/11 23:36:21.484
0,0,12282,10476,1549,2024/03/11 23:36:51.533
0,6,12282,10476,1549,2024/03/11 23:37:21.575
0,59,12282,10476,1549,2024/03/11 23:37:51.617
0,30,12282,10476,1549,2024/03/11 23:38:21.795
0,0,12282,10476,1549,2024/03/11 23:38:51.835
0,0,12282,10476,1549,2024/03/11 23:39:21.887
0,0,12282,10476,1549,2024/03/11 23:39:51.936
0,28,12282,10476,1549,2024/03/11 23:40:21.978
0,3,12282,10476,1549,2024/03/11 23:40:52.022
0,6,12282,10476,1549,2024/03/11 23:41:22.069
0,81,12282,10476,1549,2024/03/11 23:41:52.124
0,6,12282,10476,1549,2024/03/11 23:42:22.174
0,0,12282,10476,1549,2024/03/11 23:42:52.214
0,58,12282,10476,1549,2024/03/11 23:43:22.276
0,2,12282,10476,1549,2024/03/11 23:43:52.323
0,4,12282,10476,1549,2024/03/11 23:44:22.371
0,0,12282,10476,1549,2024/03/11 23:44:52.426
0,0,12282,10476,1549,2024/03/11 23:45:22.477
0,14,12282,10476,1549,2024/03/11 23:45:52.517
0,3,12282,10476,1549,2024/03/11 23:46:22.568
0,50,12282,10476,1549,2024/03/11 23:46:52.617
0,0,12282,10480,1545,2024/03/11 23:47:22.662
0,80,12282,10480,1545,2024/03/11 23:47:52.716
0,4,12282,10480,1545,2024/03/11 23:48:22.770
0,0,12282,10480,1545,2024/03/11 23:48:52.809
0,82,12282,10480,1545,2024/03/11 23:49:22.848
0,6,12282,10480,1545,2024/03/11 23:49:52.892
0,66,12282,10480,1545,2024/03/11 23:50:22.942
0,0,12282,10480,1545,2024/03/11 23:50:52.987
0,73,12282,10480,1545,2024/03/11 23:51:23.041
0,7,12282,10480,1545,2024/03/11 23:51:53.089
0,0,12282,10480,1545,2024/03/11 23:52:23.131
0,0,12282,10480,1545,2024/03/11 23:52:53.187
0,4,12282,10480,1545,2024/03/11 23:53:23.238
0,3,12282,10480,1545,2024/03/11 23:53:53.281
0,6,12282,10480,1545,2024/03/11 23:54:23.330
0,1,12282,10480,1545,2024/03/11 23:54:53.384
0,6,12282,10480,1545,2024/03/11 23:55:23.427
0,0,12282,10480,1545,2024/03/11 23:55:53.467
0,4,12282,10480,1545,2024/03/11 23:56:23.510
0,19,12282,10480,1545,2024/03/11 23:56:53.554
0,1,12282,10480,1545,2024/03/11 23:57:23.596
0,0,12282,10480,1545,2024/03/11 23:57:53.642
0,0,12282,10480,1545,2024/03/11 23:58:23.692
0,0,12282,10480,1545,2024/03/11 23:58:53.732
0,45,12282,10480,1545,2024/03/11 23:59:23.781
0,5,12282,10480,1545,2024/03/11 23:59:53.824
0,11,12282,10480,1545,2024/03/12 00:00:23.868
0,11,12282,10480,1545,2024/03/12 00:00:53.910
0,5,12282,10480,1545,2024/03/12 00:01:23.962
0,51,12282,10480,1545,2024/03/12 00:01:54.008
0,0,12282,10480,1545,2024/03/12 00:02:24.055
0,0,12282,10480,1545,2024/03/12 00:02:54.099
0,0,12282,10480,1545,2024/03/12 00:03:24.143
0,0,12282,10480,1545,2024/03/12 00:03:54.183
0,97,12282,10480,1545,2024/03/12 00:04:24.232
0,6,12282,10480,1545,2024/03/12 00:04:54.287
0,1,12282,10480,1545,2024/03/12 00:05:24.325
0,69,12282,10480,1545,2024/03/12 00:05:54.386
0,61,12282,10480,1545,2024/03/12 00:06:24.429
0,9,12282,10480,1545,2024/03/12 00:06:54.475
0,3,12282,10480,1545,2024/03/12 00:07:24.516
0,7,12282,10480,1545,2024/03/12 00:07:54.560
0,65,12282,10480,1545,2024/03/12 00:08:24.616
0,9,12282,10480,1545,2024/03/12 00:08:54.656
0,11,12282,10480,1545,2024/03/12 00:09:24.712
0,76,12282,10480,1545,2024/03/12 00:09:54.757
0,9,12282,10480,1545,2024/03/12 00:10:24.809
